run,pair_name,signal_name,expression,primary_mechanism,expected_sign,generation,hypothesis,confidence,coder_a,coder_b,coder_a_confidence,coder_b_confidence,adjudicated,adjudicator_confidence,record_id
A1,accrual_intangible,RDCapital_Weighted_AccrualPurity,"MUL(NEG(ZSCORE(WINSOR(RATIO(SUB(ib, oancf), at), 1))), RANK(RATIO(TS_SUM(xrd, 5), at)))",cash_backed_hidden_investment,positive,0,"Low total accruals (earnings backed by cash) are far more informative about future returns when the firm has a large stock of expensed R&D capital, because investors cannot distinguish conservative expensing from genuine cash generation at intangible-heavy firms.",5,cash_backed_hidden_investment,cash_backed_hidden_investment,5,5,false,,m04934
A1,accrual_intangible,RDCapitalized_Accrual_Bloat,"RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))",accounting_driven_intangible_story,negative,0,"After treating R&D as capital investment rather than expense, the residual gap between accounting earnings and operating cash flow is pure accounting-driven accrual bloat, which predicts lower returns; the portion of the earnings-cash gap explained by intangible investment is not a red flag.",4,accounting_driven_intangible_story,accounting_driven_intangible_story,4,4,false,,m04935
A1,accrual_intangible,Accrual_Penalty_Internal_Vs_Acquired,"MUL(NEG(WINSOR(RATIO(SUB(ib, oancf), at), 1)), SUB(RANK(RATIO(TS_SUM(COALESCE(xrd, 0), 5), at)), RANK(RATIO(COALESCE(gdwl, 0), at))))",invisible_versus_recognized_growth,positive,1,"Low accruals are a credible quality signal when a firm's intangible base is internally generated through R&D, but are far less informative when the intangible base is purchased goodwill whose carrying value is itself an accounting estimate.",5,invisible_versus_recognized_growth,invisible_versus_recognized_growth,5,4,false,,m04936
A1,accrual_intangible,Amortization_Drag_On_Intangible_Firms,"MUL(RANK(RATIO(dp, ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))), RANK(RATIO(ADD(COALESCE(intan, 0), TS_SUM(COALESCE(xrd, 0), 5)), at)))",cash_backed_hidden_investment,positive,1,"Intangible-heavy firms carrying large non-cash depreciation and amortization charges have GAAP earnings mechanically depressed relative to cash generation, and the market underweights the conservative-accounting component of their reported profitability.",4,cash_backed_hidden_investment,cash_backed_hidden_investment,4,3,false,,m04937
A1,accrual_intangible,CashFlowComponent_Accrual_With_RDStock,"SUMRANK(RATIO(ADD(recch, invch), at), RATIO(TS_SUM(COALESCE(xrd, 0), 5), at))",working_capital_conversion_quality,positive,1,Receivable and inventory build-ups are the demand-overstatement component of accruals; innovation-intensive firms that grow their R&D stock *without* stuffing the working-capital channel are converting intangible investment into real cash sales.,5,working_capital_conversion_quality,working_capital_conversion_quality,5,5,false,,m04938
A1,accrual_intangible,Chronic_Innovation_Clean_Accrual_State,"SUMRANK(MA(RATIO(COALESCE(xrd, 0), at), 3), NEG(MA(WINSOR(RATIO(SUB(ib, oancf), at), 1), 3)))",cash_backed_hidden_investment,positive,1,"Persistent, sustained R&D commitment combined with a chronically low accrual state identifies firms whose intangible investment is a real business model rather than a one-year reporting choice, and this persistent state is priced more slowly than annual fluctuations.",5,cash_backed_hidden_investment,cash_backed_hidden_investment,5,5,false,,m04939
A1,accrual_intangible,IndNeutral_RDAdj_AccrualBloat,"IND_RANK(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))))",accounting_driven_intangible_story,negative,1,"Once R&D is capitalized, the residual earnings-minus-cash gap is discretionary accrual recognition, and its return penalty is a within-industry phenomenon because normal levels of intangible-adjusted accrual differ sharply across sectors.",4,accounting_driven_intangible_story,accounting_driven_intangible_story,4,4,false,,m04940
A1,accrual_intangible,IntangibleCapital_Profit_Minus_RDAdjAccrual,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))))",intangible_return_realization,positive,1,"Firms that are highly productive on their intangible-augmented capital base while showing little R&D-adjusted accrual bloat are the cleanest cases of productive intangible investment, and are systematically underpriced.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04941
A1,accrual_intangible,Asymmetric_IncomeIncreasing_Accrual_RD,"MUL(NEG(MUL(WINSOR(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), 1), INDICATOR(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), 0))), RANK(RATIO(TS_SUM(COALESCE(xrd, 0), 5), at)))",accrual_opacity_in_intangibles,positive,2,"Only income-increasing accruals represent aggressive recognition; income-decreasing accruals are conservatism and carry no penalty, and the penalty for aggressive recognition is largest where R&D capital makes fundamentals hardest to verify.",5,accrual_opacity_in_intangibles,accrual_opacity_in_intangibles,5,5,false,,m04942
A1,accrual_intangible,BSAccrual_IntangibleProfit_LongHistory,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), NEG(RATIO(SUB(SUB(DELTA(SUB(act, che), 1), DELTA(SUB(lct, dlc), 1)), dp), at)))",intangible_return_realization,positive,2,"The same economic content — productivity on intangible-augmented capital net of accounting-driven earnings — should hold when accruals are measured from the balance sheet rather than the cash-flow statement, and the balance-sheet construction extends the sample to firms and years where `oancf` is unavailable.",4,intangible_return_realization,intangible_return_realization,4,4,false,,m04943
A1,accrual_intangible,InternalMinusAcquired_Tilt_With_CleanAccrual,"SUMRANK(SUB(RANK(RATIO(TS_SUM(COALESCE(xrd, 0), 5), at)), RANK(RATIO(COALESCE(gdwl, 0), at))), NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))))",invisible_versus_recognized_growth,positive,2,"Intangible capital built internally through R&D is productive, whereas intangible capital recorded as purchased goodwill is an accounting estimate; firms tilted toward internal intangibles with low adjusted accruals are the cleanest quality cases.",5,invisible_versus_recognized_growth,invisible_versus_recognized_growth,5,5,false,,m04944
A1,accrual_intangible,OffBalanceSheet_Capital_Share_CleanAccrual,"SUMRANK(RATIO(TS_SUM(COALESCE(xrd, 0), 5), ADD(ABS(ceq), TS_SUM(COALESCE(xrd, 0), 5))), NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))))",invisible_versus_recognized_growth,positive,2,"The share of a firm's economic capital that is invisible on the balance sheet — accumulated R&D relative to reported book equity plus that R&D — measures how much value is missing from reported book, and this mismeasurement is only a buy signal when reported earnings are not simultaneously inflated by accruals.",5,invisible_versus_recognized_growth,invisible_versus_recognized_growth,5,5,false,,m04945
A1,accrual_intangible,RDAddback_CashProfitability_IntangibleCapital,"RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))",intangible_return_realization,positive,2,"Treating R&D as investment on both sides of the profitability ratio — adding it back to operating cash flow and capitalizing it into the asset base — yields the economically correct return on intangible-inclusive capital, which is understated by GAAP for research-intensive firms.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04946
A1,accrual_intangible,TripleChannel_Intangible_Accrual_Quality,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), SUMRANK(NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))), MA(RATIO(COALESCE(xrd, 0), at), 3)))",intangible_return_realization,positive,2,"Productive intangible investment shows up in three complementary ways — high output per unit of intangible-augmented capital, low R&D-adjusted accrual bloat, and a sustained commitment of resources to R&D — and combining all three isolates real innovators from accounting-driven earnings better than any pair.",5,intangible_return_realization,intangible_return_realization,5,4,false,,m04947
A1,accrual_intangible,BrandAndRD_Capital_CashProfitability,"RATIO(ADD(ADD(oancf, COALESCE(xrd, 0)), COALESCE(xad, 0)), ADD(at, ADD(TS_SUM(COALESCE(xrd, 0), 5), TS_SUM(COALESCE(xad, 0), 5))))",intangible_return_realization,positive,3,"Advertising builds brand capital exactly as R&D builds knowledge capital, so both expensed outlays should be added back to cash earnings and capitalized into the asset base; the profitability mismeasurement is larger when both channels are present.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04948
A1,accrual_intangible,CashProfit_Plus_HiddenCapitalShare,"SUMRANK(RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), RATIO(TS_SUM(COALESCE(xrd, 0), 5), ADD(ABS(ceq), TS_SUM(COALESCE(xrd, 0), 5))))",intangible_return_realization,positive,3,Firms that earn a high cash return on intangible-inclusive capital *and* whose economic capital is largely off the balance sheet are doubly mispriced: their profitability is understated by expensing and their book value is understated by non-capitalization.,5,intangible_return_realization,intangible_return_realization,5,4,false,,m04949
A1,accrual_intangible,IndNeutral_CashProfit_Minus_RDAdjAccrual,"SUMRANK(IND_ZSCORE(RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))), IND_ZSCORE(NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))))))",intangible_return_realization,positive,3,"Because intangible intensity and normal accrual levels are industry characteristics, the tradable component of the effect is the within-industry deviation: the firm that is cash-profitable and accrual-clean *relative to its own sector peers*.",4,intangible_return_realization,intangible_return_realization,4,4,false,,m04950
A1,accrual_intangible,RDAdj_CashMargin_With_Innovation_Intensity,"SUMRANK(RATIO(ADD(oancf, COALESCE(xrd, 0)), sale), RATIO(TS_SUM(COALESCE(xrd, 0), 5), at))",intangible_return_realization,positive,3,Intangible-inclusive profitability can be decomposed into margin and capital turnover; the margin form — cash generated per dollar of revenue after treating R&D as investment — better identifies innovators whose products command real pricing power.,5,intangible_return_realization,intangible_return_realization,5,5,false,,m04951
A1,accrual_intangible,SyntheticCashProfit_RDAdj_LongHistory,"RATIO(ADD(SUB(ADD(ib, dp), SUB(DELTA(SUB(act, che), 1), DELTA(SUB(lct, dlc), 1))), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))",intangible_return_realization,positive,3,"Cash-based profitability with R&D treated as investment is the core mechanism, and it can be reconstructed from balance-sheet accrual components (earnings plus depreciation less working-capital accrual) for the many firm-years where the cash-flow statement is unavailable.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04952
A1,accrual_intangible,TaxConfirmed_Earnings_With_RDStock,"SUMRANK(NEG(SUB(RANK(RATIO(ib, ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))), RANK(RATIO(txp, ADD(at, TS_SUM(COALESCE(xrd, 0), 5)))))), RATIO(TS_SUM(COALESCE(xrd, 0), 5), at))",intangible_return_realization,positive,3,"Taxes payable are an independent, hard-to-manipulate confirmation of reported income; intangible-intensive firms whose book earnings are corroborated by tax liabilities are reporting real economic profit rather than accrual recognition.",3,intangible_return_realization,cash_backed_hidden_investment,4,3,true,3,m04953
A1,accrual_intangible,AcquiredIntangible_AccrualBloat_Short,"SUMRANK(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), RATIO(ADD(COALESCE(gdwl, 0), COALESCE(intan, 0)), at))",purchased_intangible_overstatement,negative,4,The clearest case of accounting-driven rather than productive intangible value is a firm whose balance sheet is dominated by purchased intangibles and whose earnings exceed cash flow even after capitalizing R&D; such firms should underperform.,5,purchased_intangible_overstatement,purchased_intangible_overstatement,5,5,false,,m04954
A1,accrual_intangible,CashProfit_On_IntangibleAdjEquity,"RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(ABS(ceq), TS_SUM(COALESCE(xrd, 0), 5)))",intangible_return_realization,positive,4,"Book equity, not total assets, is the capital base most damaged by non-capitalization of R&D, so a cash return computed on intangible-adjusted book equity captures both the profitability mismeasurement and the value mismeasurement in a single ratio.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04955
A1,accrual_intangible,DualProfit_With_Explicit_AccrualLeg,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), SUMRANK(RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), NEG(RATIO(SUB(SUB(ib, oancf), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))))))",intangible_return_realization,positive,4,"Beyond having high cash-based and gross profitability, explicitly penalizing the R&D-adjusted earnings-minus-cash gap adds information because two firms with identical cash profitability differ in how aggressively they report the residual.",5,intangible_return_realization,intangible_return_realization,5,4,false,,m04956
A1,accrual_intangible,DualProfitability_IntangibleCapital,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), RATIO(ADD(oancf, COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))))",intangible_return_realization,positive,4,"Gross profit and R&D-added-back operating cash flow are two independent measurements of the same economic return on intangible-inclusive capital; their gap is precisely the accrual and expensing noise, so averaging them in rank space cancels that noise and retains the signal.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04957
A1,accrual_intangible,LeanWorkingCapital_Innovation_Intensity,"SUMRANK(NEG(RATIO(wcap, sale)), RATIO(TS_SUM(COALESCE(xrd, 0), 5), at))",working_capital_conversion_quality,positive,4,"Innovation-intensive firms that run lean working capital convert intangible investment into cash sales quickly, whereas R&D-heavy firms carrying large receivable and inventory balances are recognizing revenue that has not yet been collected.",5,working_capital_conversion_quality,working_capital_conversion_quality,5,5,false,,m04958
A1,accrual_intangible,LongHistory_DualProfit_Synthetic,"SUMRANK(RATIO(SUB(revt, cogs), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))), RATIO(ADD(SUB(ADD(ib, dp), SUB(DELTA(SUB(act, che), 1), DELTA(SUB(lct, dlc), 1))), COALESCE(xrd, 0)), ADD(at, TS_SUM(COALESCE(xrd, 0), 5))))",intangible_return_realization,positive,4,"The dual-profitability mechanism should not depend on the reported cash-flow statement; reconstructing cash earnings from earnings, depreciation and working-capital accruals extends the same economics to a materially longer sample.",5,intangible_return_realization,intangible_return_realization,5,5,false,,m04959
